BEGIN_DATE,PORTFOLIO_NAME,MW
1/20/2019 4:00:00 PM,PEC,7445
1/20/2019 5:00:00 AM,DEC,11370
1/20/2019 5:00:00 AM,PEC,6225
1/20/2019 5:00:00 PM,DEC,11469
1/20/2019 5:00:00 PM,PEC,7316
1/20/2019 6:00:00 AM,DEC,11173
1/20/2019 6:00:00 AM,PEC,5851
1/20/2019 6:00:00 PM,DEC,11501
1/20/2019 6:00:00 PM,PEC,7184
1/20/2019 7:00:00 AM,PEC,5783
1/20/2019 7:00:00 AM,DEC,10945
1/20/2019 7:00:00 PM,DEC,11619
1/20/2019 7:00:00 PM,PEC,7030
1/20/2019 8:00:00 AM,DEC,10778
1/20/2019 8:00:00 AM,PEC,5783
1/20/2019 8:00:00 PM,DEC,11708
1/20/2019 8:00:00 PM,PEC,6761
1/20/2019 9:00:00 AM,DEC,10847
1/20/2019 9:00:00 AM,PEC,5801
1/20/2019 9:00:00 PM,PEC,6419
1/20/2019 9:00:00 PM,DEC,12341
1/21/2019 10:00:00 AM,DEC,15187
1/21/2019 10:00:00 AM,PEC,10757
1/21/2019 10:00:00 PM,DEC,14091
1/21/2019 10:00:00 PM,PEC,10989
1/21/2019 11:00:00 AM,DEC,15885
1/21/2019 11:00:00 AM,PEC,11425
1/21/2019 11:00:00 PM,PEC,11283
1/21/2019 11:00:00 PM,DEC,14507
1/21/2019 12:00:00 AM,DEC,14363
1/21/2019 12:00:00 AM,PEC,8804
1/21/2019 12:00:00 PM,DEC,16199
1/21/2019 12:00:00 PM,PEC,11822
1/21/2019 1:00:00 AM,DEC,14376
1/21/2019 1:00:00 AM,PEC,9301
1/21/2019 1:00:00 PM,DEC,15540
1/21/2019 1:00:00 PM,PEC,12031
1/21/2019 2:00:00 AM,DEC,14310
1/21/2019 2:00:00 AM,PEC,9550
1/21/2019 2:00:00 PM,DEC,15032
1/21/2019 2:00:00 PM,PEC,11996
1/21/2019 3:00:00 AM,DEC,14193
1/21/2019 3:00:00 AM,PEC,9555
1/21/2019 3:00:00 PM,PEC,12192
1/21/2019 3:00:00 PM,DEC,14600
1/21/2019 4:00:00 AM,DEC,14067
1/21/2019 4:00:00 AM,PEC,9474
1/21/2019 4:00:00 PM,DEC,14427
1/21/2019 4:00:00 PM,PEC,12056
1/21/2019 5:00:00 AM,DEC,14192
1/21/2019 5:00:00 AM,PEC,9192
1/21/2019 5:00:00 PM,DEC,14314
1/21/2019 5:00:00 PM,PEC,11910
1/21/2019 6:00:00 AM,DEC,14221
1/21/2019 6:00:00 AM,PEC,9518
1/21/2019 6:00:00 PM,DEC,14192
1/21/2019 6:00:00 PM,PEC,11559
1/21/2019 7:00:00 AM,DEC,14219
1/21/2019 7:00:00 AM,PEC,9647
1/21/2019 7:00:00 PM,PEC,10927
1/21/2019 7:00:00 PM,DEC,13858
1/21/2019 8:00:00 AM,DEC,14176
1/21/2019 8:00:00 AM,PEC,9759
1/21/2019 8:00:00 PM,DEC,13700
1/21/2019 8:00:00 PM,PEC,10353
1/21/2019 9:00:00 AM,DEC,14343
1/21/2019 9:00:00 AM,PEC,9980
1/21/2019 9:00:00 PM,PEC,10561
1/21/2019 9:00:00 PM,DEC,13898
1/22/2019 10:00:00 AM,DEC,15295
1/22/2019 10:00:00 AM,PEC,11099
1/22/2019 10:00:00 PM,DEC,13178
1/22/2019 10:00:00 PM,PEC,8915
1/22/2019 11:00:00 AM,DEC,16129
1/22/2019 11:00:00 AM,PEC,11854
1/22/2019 11:00:00 PM,DEC,13488
1/22/2019 11:00:00 PM,PEC,9715
1/22/2019 12:00:00 AM,PEC,11360
1/22/2019 12:00:00 AM,DEC,14880
1/22/2019 12:00:00 PM,DEC,16075
1/22/2019 12:00:00 PM,PEC,12512
1/22/2019 1:00:00 AM,DEC,14829
1/22/2019 1:00:00 AM,PEC,11394
1/22/2019 1:00:00 PM,DEC,15286
1/22/2019 1:00:00 PM,PEC,12486
1/22/2019 2:00:00 AM,DEC,14827
1/22/2019 2:00:00 AM,PEC,11045
1/22/2019 2:00:00 PM,DEC,14775
1/22/2019 2:00:00 PM,PEC,12598
1/22/2019 3:00:00 AM,DEC,15099
1/22/2019 3:00:00 AM,PEC,10582
1/22/2019 3:00:00 PM,DEC,14215
1/22/2019 3:00:00 PM,PEC,11876
1/22/2019 4:00:00 AM,PEC,10514
1/22/2019 4:00:00 AM,DEC,15133
1/22/2019 4:00:00 PM,DEC,13768
1/22/2019 4:00:00 PM,PEC,11378
1/22/2019 5:00:00 AM,DEC,14889
1/22/2019 5:00:00 AM,PEC,10518
1/22/2019 5:00:00 PM,DEC,13428
1/22/2019 5:00:00 PM,PEC,10708
1/22/2019 6:00:00 AM,PEC,10493
1/22/2019 6:00:00 AM,DEC,15040
1/22/2019 6:00:00 PM,DEC,13372
1/22/2019 6:00:00 PM,PEC,9719
1/22/2019 7:00:00 AM,DEC,15109
1/22/2019 7:00:00 AM,PEC,10507
1/22/2019 7:00:00 PM,DEC,12871
1/22/2019 7:00:00 PM,PEC,8962
1/22/2019 8:00:00 AM,PEC,10452
1/22/2019 8:00:00 AM,DEC,15025
1/22/2019 8:00:00 PM,PEC,8698
1/22/2019 8:00:00 PM,DEC,12823
1/22/2019 9:00:00 AM,DEC,15056
1/22/2019 9:00:00 AM,PEC,10537
1/22/2019 9:00:00 PM,DEC,12935
1/22/2019 9:00:00 PM,PEC,8473
1/23/2019 10:00:00 AM,DEC,13248
1/23/2019 10:00:00 AM,PEC,9039
1/23/2019 10:00:00 PM,DEC,12630
1/23/2019 10:00:00 PM,PEC,6699
1/23/2019 11:00:00 AM,PEC,9301
1/23/2019 11:00:00 AM,DEC,13762
1/23/2019 11:00:00 PM,DEC,12906
1/23/2019 11:00:00 PM,PEC,6937
1/23/2019 12:00:00 AM,DEC,13814
1/23/2019 12:00:00 AM,PEC,9938
1/23/2019 12:00:00 PM,DEC,13789
1/23/2019 12:00:00 PM,PEC,9288
1/23/2019 1:00:00 AM,PEC,10006
1/23/2019 1:00:00 AM,DEC,13836
1/23/2019 1:00:00 PM,DEC,13418
1/23/2019 1:00:00 PM,PEC,8887
1/23/2019 2:00:00 AM,DEC,13510
1/23/2019 2:00:00 AM,PEC,9797
1/23/2019 2:00:00 PM,DEC,13227
1/23/2019 2:00:00 PM,PEC,8916
1/23/2019 3:00:00 AM,DEC,13318
1/23/2019 3:00:00 AM,PEC,9298
1/23/2019 3:00:00 PM,DEC,12930
1/23/2019 3:00:00 PM,PEC,8877
1/23/2019 4:00:00 AM,DEC,13197
1/23/2019 4:00:00 AM,PEC,9345
1/23/2019 4:00:00 PM,DEC,12694
1/23/2019 4:00:00 PM,PEC,8362
1/23/2019 5:00:00 AM,PEC,8919
1/23/2019 5:00:00 AM,DEC,13033
1/23/2019 5:00:00 PM,DEC,12433
1/23/2019 5:00:00 PM,PEC,7644
1/23/2019 6:00:00 AM,DEC,12891
1/23/2019 6:00:00 AM,PEC,8594
1/23/2019 6:00:00 PM,DEC,12227
1/23/2019 6:00:00 PM,PEC,7216
1/23/2019 7:00:00 AM,DEC,12698
1/23/2019 7:00:00 AM,PEC,8376
1/23/2019 7:00:00 PM,PEC,6890
1/23/2019 7:00:00 PM,DEC,11973
1/23/2019 8:00:00 AM,DEC,12676
1/23/2019 8:00:00 AM,PEC,8437
1/23/2019 8:00:00 PM,DEC,12131
1/23/2019 8:00:00 PM,PEC,6785
1/23/2019 9:00:00 AM,DEC,12712
1/23/2019 9:00:00 AM,PEC,8723
1/23/2019 9:00:00 PM,PEC,6977
1/23/2019 9:00:00 PM,DEC,12166
1/24/2019 10:00:00 AM,DEC,10848
1/24/2019 10:00:00 AM,PEC,5935
1/24/2019 10:00:00 PM,DEC,12020
1/24/2019 10:00:00 PM,PEC,6323
1/24/2019 11:00:00 AM,DEC,11302
1/24/2019 11:00:00 AM,PEC,6499
1/24/2019 11:00:00 PM,DEC,12153
1/24/2019 11:00:00 PM,PEC,7085
1/24/2019 12:00:00 AM,DEC,12967
1/24/2019 12:00:00 AM,PEC,6824
1/24/2019 12:00:00 PM,DEC,11508
1/24/2019 12:00:00 PM,PEC,6775
1/24/2019 1:00:00 AM,DEC,12686
1/24/2019 1:00:00 AM,PEC,6602
1/24/2019 1:00:00 PM,PEC,6617
1/24/2019 1:00:00 PM,DEC,11695
1/24/2019 2:00:00 AM,DEC,12189
1/24/2019 2:00:00 AM,PEC,6234
1/24/2019 2:00:00 PM,DEC,11837
1/24/2019 2:00:00 PM,PEC,6590
1/24/2019 3:00:00 AM,DEC,11279
1/24/2019 3:00:00 AM,PEC,5891
1/24/2019 3:00:00 PM,DEC,12169
1/24/2019 3:00:00 PM,PEC,6408
1/24/2019 4:00:00 AM,DEC,10925
1/24/2019 4:00:00 AM,PEC,5742
1/24/2019 4:00:00 PM,DEC,11880
1/24/2019 4:00:00 PM,PEC,6634
1/24/2019 5:00:00 AM,DEC,10815
1/24/2019 5:00:00 AM,PEC,5754
1/24/2019 5:00:00 PM,PEC,7053
1/24/2019 5:00:00 PM,DEC,11457
1/24/2019 6:00:00 AM,DEC,10794
1/24/2019 6:00:00 AM,PEC,5754
1/24/2019 6:00:00 PM,DEC,11014
1/24/2019 6:00:00 PM,PEC,7259
1/24/2019 7:00:00 AM,DEC,10580
1/24/2019 7:00:00 AM,PEC,5641
1/24/2019 7:00:00 PM,PEC,7101
1/24/2019 7:00:00 PM,DEC,10891
1/24/2019 8:00:00 AM,DEC,10522
1/24/2019 8:00:00 AM,PEC,5735
1/24/2019 8:00:00 PM,DEC,10974
1/24/2019 8:00:00 PM,PEC,6816
1/24/2019 9:00:00 AM,DEC,10627
1/24/2019 9:00:00 AM,PEC,5748
1/24/2019 9:00:00 PM,DEC,11474
1/24/2019 9:00:00 PM,PEC,6366
1/25/2019 10:00:00 AM,PEC,9983
1/25/2019 10:00:00 AM,DEC,11890
1/25/2019 10:00:00 PM,PEC,7442
1/25/2019 10:00:00 PM,DEC,11880
1/25/2019 11:00:00 AM,DEC,12172
1/25/2019 11:00:00 AM,PEC,10390
1/25/2019 11:00:00 PM,DEC,12282
1/25/2019 11:00:00 PM,PEC,8187
1/25/2019 12:00:00 AM,DEC,12016
1/25/2019 12:00:00 AM,PEC,7699
1/25/2019 12:00:00 PM,DEC,12218
1/25/2019 12:00:00 PM,PEC,10821
1/25/2019 1:00:00 AM,PEC,7954
1/25/2019 1:00:00 AM,DEC,11972
1/25/2019 1:00:00 PM,DEC,11929
1/25/2019 1:00:00 PM,PEC,11138
1/25/2019 2:00:00 AM,DEC,11859
1/25/2019 2:00:00 AM,PEC,7962
1/25/2019 2:00:00 PM,DEC,11314
1/25/2019 2:00:00 PM,PEC,11104
1/25/2019 3:00:00 AM,PEC,7759
1/25/2019 3:00:00 AM,DEC,11672
1/25/2019 3:00:00 PM,DEC,11152
1/25/2019 3:00:00 PM,PEC,10266
1/25/2019 4:00:00 AM,DEC,11530
1/25/2019 4:00:00 AM,PEC,7686
1/25/2019 4:00:00 PM,DEC,11126
1/25/2019 4:00:00 PM,PEC,9437
1/25/2019 5:00:00 AM,DEC,11058
1/25/2019 5:00:00 AM,PEC,7710
1/25/2019 5:00:00 PM,DEC,11160
1/25/2019 5:00:00 PM,PEC,8777
1/25/2019 6:00:00 AM,DEC,10809
1/25/2019 6:00:00 AM,PEC,8332
1/25/2019 6:00:00 PM,DEC,11192
1/25/2019 6:00:00 PM,PEC,8529
1/25/2019 7:00:00 AM,PEC,8746
1/25/2019 7:00:00 AM,DEC,10637
1/25/2019 7:00:00 PM,DEC,11388
1/25/2019 7:00:00 PM,PEC,8309
1/25/2019 8:00:00 AM,DEC,10940
1/25/2019 8:00:00 AM,PEC,8859
1/25/2019 8:00:00 PM,DEC,11567
1/25/2019 8:00:00 PM,PEC,8198
1/25/2019 9:00:00 AM,DEC,11330
1/25/2019 9:00:00 AM,PEC,9298
1/25/2019 9:00:00 PM,DEC,11579
1/25/2019 9:00:00 PM,PEC,7473
1/26/2019 10:00:00 AM,DEC,12729
1/26/2019 10:00:00 AM,PEC,9073
1/26/2019 10:00:00 PM,DEC,11617
1/26/2019 10:00:00 PM,PEC,6659
1/26/2019 11:00:00 AM,PEC,9415
1/26/2019 11:00:00 AM,DEC,13082
1/26/2019 11:00:00 PM,DEC,12015
1/26/2019 11:00:00 PM,PEC,7563
1/26/2019 12:00:00 AM,DEC,12654
1/26/2019 12:00:00 AM,PEC,8256
1/26/2019 12:00:00 PM,DEC,13355
1/26/2019 12:00:00 PM,PEC,9817
1/26/2019 1:00:00 AM,PEC,8309
1/26/2019 1:00:00 AM,DEC,12709
1/26/2019 1:00:00 PM,DEC,13648
1/26/2019 1:00:00 PM,PEC,10079
1/26/2019 2:00:00 AM,DEC,12708
1/26/2019 2:00:00 AM,PEC,8530
1/26/2019 2:00:00 PM,DEC,13728
1/26/2019 2:00:00 PM,PEC,9501
1/26/2019 3:00:00 AM,DEC,12708
1/26/2019 3:00:00 AM,PEC,8494
1/26/2019 3:00:00 PM,PEC,8578
1/26/2019 3:00:00 PM,DEC,12889
1/26/2019 4:00:00 AM,DEC,12651
1/26/2019 4:00:00 AM,PEC,8293
1/26/2019 4:00:00 PM,DEC,12629
1/26/2019 4:00:00 PM,PEC,8056
1/26/2019 5:00:00 AM,DEC,12618
1/26/2019 5:00:00 AM,PEC,8279
1/26/2019 5:00:00 PM,DEC,12161
1/26/2019 5:00:00 PM,PEC,7900
1/26/2019 6:00:00 AM,DEC,12554
1/26/2019 6:00:00 AM,PEC,8307
1/26/2019 6:00:00 PM,DEC,11228
1/26/2019 6:00:00 PM,PEC,7758
1/26/2019 7:00:00 AM,DEC,12656
1/26/2019 7:00:00 AM,PEC,8309
1/26/2019 7:00:00 PM,PEC,7478
1/26/2019 7:00:00 PM,DEC,10848
1/26/2019 8:00:00 AM,DEC,12702
1/26/2019 8:00:00 AM,PEC,8396
1/26/2019 8:00:00 PM,DEC,10801
1/26/2019 8:00:00 PM,PEC,7167
1/26/2019 9:00:00 AM,DEC,12708
1/26/2019 9:00:00 AM,PEC,8665
1/26/2019 9:00:00 PM,PEC,6781
1/26/2019 9:00:00 PM,DEC,11335
1/27/2019 10:00:00 AM,DEC,12674
1/27/2019 10:00:00 AM,PEC,9039
1/27/2019 10:00:00 PM,DEC,12558
1/27/2019 10:00:00 PM,PEC,7241
1/27/2019 11:00:00 AM,DEC,12720
1/27/2019 11:00:00 AM,PEC,9550
1/27/2019 11:00:00 PM,PEC,7832
1/27/2019 11:00:00 PM,DEC,12755
1/27/2019 12:00:00 AM,PEC,7709
1/27/2019 12:00:00 AM,DEC,12080
1/27/2019 12:00:00 PM,DEC,12792
1/27/2019 12:00:00 PM,PEC,9917
1/27/2019 1:00:00 AM,DEC,12092
1/27/2019 1:00:00 AM,PEC,7999
1/27/2019 1:00:00 PM,DEC,12875
1/27/2019 1:00:00 PM,PEC,10051
1/27/2019 2:00:00 AM,DEC,12088
1/27/2019 2:00:00 AM,PEC,8322
1/27/2019 2:00:00 PM,DEC,12864
1/27/2019 2:00:00 PM,PEC,9847
1/27/2019 3:00:00 AM,DEC,12084
1/27/2019 3:00:00 AM,PEC,8000
1/27/2019 3:00:00 PM,DEC,12595
1/27/2019 3:00:00 PM,PEC,8909
1/27/2019 4:00:00 AM,PEC,7782
1/27/2019 4:00:00 AM,DEC,12226
1/27/2019 4:00:00 PM,DEC,12311
1/27/2019 4:00:00 PM,PEC,8229
1/27/2019 5:00:00 AM,DEC,12333
1/27/2019 5:00:00 AM,PEC,7697
1/27/2019 5:00:00 PM,DEC,12036
1/27/2019 5:00:00 PM,PEC,7835
1/27/2019 6:00:00 AM,DEC,12438
1/27/2019 6:00:00 AM,PEC,7644
1/27/2019 6:00:00 PM,DEC,11827
1/27/2019 6:00:00 PM,PEC,7475
1/27/2019 7:00:00 AM,DEC,12540
1/27/2019 7:00:00 AM,PEC,7646
1/27/2019 7:00:00 PM,DEC,12110
1/27/2019 7:00:00 PM,PEC,7157
1/27/2019 8:00:00 AM,PEC,8047
1/27/2019 8:00:00 AM,DEC,12570
1/27/2019 8:00:00 PM,PEC,7074
1/27/2019 8:00:00 PM,DEC,12321
1/27/2019 9:00:00 AM,DEC,12617
1/27/2019 9:00:00 AM,PEC,8395
1/27/2019 9:00:00 PM,DEC,12499
1/27/2019 9:00:00 PM,PEC,6965
1/28/2019 10:00:00 AM,DEC,12595
1/28/2019 10:00:00 AM,PEC,8320
1/28/2019 10:00:00 PM,DEC,12224
1/28/2019 10:00:00 PM,PEC,8534
1/28/2019 11:00:00 AM,DEC,12746
1/28/2019 11:00:00 AM,PEC,9349
1/28/2019 11:00:00 PM,DEC,12626
1/28/2019 11:00:00 PM,PEC,9381
1/28/2019 12:00:00 AM,DEC,12759
1/28/2019 12:00:00 AM,PEC,7988
1/28/2019 12:00:00 PM,PEC,10131
1/28/2019 12:00:00 PM,DEC,12611
1/28/2019 1:00:00 AM,DEC,12658
1/28/2019 1:00:00 AM,PEC,7865
1/28/2019 1:00:00 PM,DEC,12566
1/28/2019 1:00:00 PM,PEC,10327
1/28/2019 2:00:00 AM,DEC,12622
1/28/2019 2:00:00 AM,PEC,7409
1/28/2019 2:00:00 PM,PEC,10097
1/28/2019 2:00:00 PM,DEC,12629
1/28/2019 3:00:00 AM,DEC,12314
1/28/2019 3:00:00 AM,PEC,6837
1/28/2019 3:00:00 PM,DEC,12563
1/28/2019 3:00:00 PM,PEC,9157
1/28/2019 4:00:00 AM,DEC,12033
1/28/2019 4:00:00 AM,PEC,6622
1/28/2019 4:00:00 PM,DEC,12476
1/28/2019 4:00:00 PM,PEC,8626
1/28/2019 5:00:00 AM,PEC,6545
1/28/2019 5:00:00 AM,DEC,11868
1/28/2019 5:00:00 PM,DEC,12281
1/28/2019 5:00:00 PM,PEC,8495
1/28/2019 6:00:00 AM,DEC,11879
1/28/2019 6:00:00 AM,PEC,6512
1/28/2019 6:00:00 PM,DEC,12077
1/28/2019 6:00:00 PM,PEC,8683
1/28/2019 7:00:00 AM,DEC,11932
1/28/2019 7:00:00 AM,PEC,6557
1/28/2019 7:00:00 PM,DEC,12020
1/28/2019 7:00:00 PM,PEC,8337
1/28/2019 8:00:00 AM,DEC,12098
1/28/2019 8:00:00 AM,PEC,6545
1/28/2019 8:00:00 PM,DEC,11989
1/28/2019 8:00:00 PM,PEC,8083
1/28/2019 9:00:00 AM,PEC,7068
1/28/2019 9:00:00 AM,DEC,12271
1/28/2019 9:00:00 PM,DEC,12097
1/28/2019 9:00:00 PM,PEC,8000
1/29/2019 10:00:00 AM,DEC,12892
1/29/2019 10:00:00 AM,PEC,7853
1/29/2019 10:00:00 PM,DEC,13865
1/29/2019 10:00:00 PM,PEC,7384
1/29/2019 11:00:00 AM,DEC,13425
1/29/2019 11:00:00 AM,PEC,9038
1/29/2019 11:00:00 PM,DEC,14373
1/29/2019 11:00:00 PM,PEC,8476
1/29/2019 12:00:00 AM,DEC,12650
1/29/2019 12:00:00 AM,PEC,9535
1/29/2019 12:00:00 PM,DEC,13410
1/29/2019 12:00:00 PM,PEC,9462
1/29/2019 1:00:00 AM,PEC,9524
1/29/2019 1:00:00 AM,DEC,12668
1/29/2019 1:00:00 PM,PEC,8999
1/29/2019 1:00:00 PM,DEC,13624
1/29/2019 2:00:00 AM,DEC,12560
1/29/2019 2:00:00 AM,PEC,9067
1/29/2019 2:00:00 PM,DEC,13642
1/29/2019 2:00:00 PM,PEC,8238
1/29/2019 3:00:00 AM,DEC,12444
1/29/2019 3:00:00 AM,PEC,8097
1/29/2019 3:00:00 PM,DEC,13649
1/29/2019 3:00:00 PM,PEC,7729
1/29/2019 4:00:00 AM,PEC,7466
1/29/2019 4:00:00 AM,DEC,12195
1/29/2019 4:00:00 PM,DEC,13105
1/29/2019 4:00:00 PM,PEC,7507
1/29/2019 5:00:00 AM,DEC,12074
1/29/2019 5:00:00 AM,PEC,7311
1/29/2019 5:00:00 PM,DEC,12761
1/29/2019 5:00:00 PM,PEC,7469
1/29/2019 6:00:00 AM,PEC,7228
1/29/2019 6:00:00 AM,DEC,12109
1/29/2019 6:00:00 PM,DEC,12839
1/29/2019 6:00:00 PM,PEC,7366
1/29/2019 7:00:00 AM,DEC,12326
1/29/2019 7:00:00 AM,PEC,7359
1/29/2019 7:00:00 PM,DEC,13146
1/29/2019 7:00:00 PM,PEC,7043
1/29/2019 8:00:00 AM,DEC,12561
1/29/2019 8:00:00 AM,PEC,7200
1/29/2019 8:00:00 PM,DEC,13175
1/29/2019 8:00:00 PM,PEC,6819
1/29/2019 9:00:00 AM,DEC,12727
1/29/2019 9:00:00 AM,PEC,7350
1/29/2019 9:00:00 PM,DEC,13452
1/29/2019 9:00:00 PM,PEC,6774
1/3/2019 10:00:00 AM,PEC,6688
1/3/2019 10:00:00 AM,DEC,10396
1/3/2019 10:00:00 PM,DEC,10666
1/3/2019 10:00:00 PM,PEC,7594
1/3/2019 11:00:00 AM,DEC,10655
1/3/2019 11:00:00 AM,PEC,6959
1/3/2019 11:00:00 PM,DEC,10588
1/3/2019 11:00:00 PM,PEC,7615
1/3/2019 12:00:00 AM,DEC,10558
1/3/2019 12:00:00 AM,PEC,7350
1/3/2019 12:00:00 PM,DEC,10708
1/3/2019 12:00:00 PM,PEC,7020
1/3/2019 1:00:00 AM,DEC,10451
1/3/2019 1:00:00 AM,PEC,7092
1/3/2019 1:00:00 PM,DEC,10656
1/3/2019 1:00:00 PM,PEC,7086
1/3/2019 2:00:00 AM,PEC,6847
1/3/2019 2:00:00 AM,DEC,10438
1/3/2019 2:00:00 PM,DEC,10602
1/3/2019 2:00:00 PM,PEC,7171
1/3/2019 3:00:00 AM,DEC,10391
1/3/2019 3:00:00 AM,PEC,6665
1/3/2019 3:00:00 PM,DEC,10557
1/3/2019 3:00:00 PM,PEC,7296
1/3/2019 4:00:00 AM,PEC,6552
1/3/2019 4:00:00 AM,DEC,10331
1/3/2019 4:00:00 PM,DEC,10548
1/3/2019 4:00:00 PM,PEC,7602
1/3/2019 5:00:00 AM,DEC,10342
1/3/2019 5:00:00 AM,PEC,6474
1/3/2019 5:00:00 PM,DEC,10458
1/3/2019 5:00:00 PM,PEC,7708
1/3/2019 6:00:00 AM,DEC,10461
1/3/2019 6:00:00 AM,PEC,6495
1/3/2019 6:00:00 PM,DEC,10442
1/3/2019 6:00:00 PM,PEC,7588
1/3/2019 7:00:00 AM,PEC,6496
1/3/2019 7:00:00 AM,DEC,10483
1/3/2019 7:00:00 PM,DEC,10391
1/3/2019 7:00:00 PM,PEC,7351
1/3/2019 8:00:00 AM,DEC,10486
1/3/2019 8:00:00 AM,PEC,6509
1/3/2019 8:00:00 PM,DEC,10360
1/3/2019 8:00:00 PM,PEC,7432
1/3/2019 9:00:00 AM,DEC,10385
1/3/2019 9:00:00 AM,PEC,6467
1/3/2019 9:00:00 PM,DEC,10506
1/3/2019 9:00:00 PM,PEC,7507
1/30/2019 10:00:00 AM,DEC,15249
1/30/2019 10:00:00 AM,PEC,9724
1/30/2019 10:00:00 PM,DEC,14551
1/30/2019 10:00:00 PM,PEC,8942
1/30/2019 11:00:00 AM,PEC,10884
1/30/2019 11:00:00 AM,DEC,15722
1/30/2019 11:00:00 PM,DEC,15005
1/30/2019 11:00:00 PM,PEC,9790
1/30/2019 12:00:00 AM,DEC,14631
1/30/2019 12:00:00 AM,PEC,8640
1/30/2019 12:00:00 PM,DEC,16020
1/30/2019 12:00:00 PM,PEC,11397
1/30/2019 1:00:00 AM,PEC,8669
1/30/2019 1:00:00 AM,DEC,14698
1/30/2019 1:00:00 PM,DEC,15593
1/30/2019 1:00:00 PM,PEC,11051
1/30/2019 2:00:00 AM,DEC,14704
1/30/2019 2:00:00 AM,PEC,8226
1/30/2019 2:00:00 PM,DEC,15261
1/30/2019 2:00:00 PM,PEC,10578
1/30/2019 3:00:00 AM,PEC,7649
1/30/2019 3:00:00 AM,DEC,14636
1/30/2019 3:00:00 PM,PEC,10080
1/30/2019 3:00:00 PM,DEC,14669
1/30/2019 4:00:00 AM,DEC,14518
1/30/2019 4:00:00 AM,PEC,7260
1/30/2019 4:00:00 PM,DEC,14119
1/30/2019 4:00:00 PM,PEC,9485
1/30/2019 5:00:00 AM,DEC,14531
1/30/2019 5:00:00 AM,PEC,7065
1/30/2019 5:00:00 PM,DEC,13498
1/30/2019 5:00:00 PM,PEC,9042
1/30/2019 6:00:00 AM,PEC,7063
1/30/2019 6:00:00 AM,DEC,14499
1/30/2019 6:00:00 PM,DEC,13088
1/30/2019 6:00:00 PM,PEC,8725
1/30/2019 7:00:00 AM,DEC,14608
1/30/2019 7:00:00 AM,PEC,7328
1/30/2019 7:00:00 PM,DEC,12929
1/30/2019 7:00:00 PM,PEC,8320
1/30/2019 8:00:00 AM,PEC,7806
1/30/2019 8:00:00 AM,DEC,14896
1/30/2019 8:00:00 PM,DEC,13218
1/30/2019 8:00:00 PM,PEC,8031
1/30/2019 9:00:00 AM,DEC,15053
1/30/2019 9:00:00 AM,PEC,8608
1/30/2019 9:00:00 PM,DEC,14051
1/30/2019 9:00:00 PM,PEC,7978
1/31/2019 10:00:00 AM,DEC,15012
1/31/2019 10:00:00 AM,PEC,10536
1/31/2019 10:00:00 PM,DEC,13086
1/31/2019 10:00:00 PM,PEC,9419
1/31/2019 11:00:00 AM,DEC,15757
1/31/2019 11:00:00 AM,PEC,11519
1/31/2019 11:00:00 PM,DEC,13851
1/31/2019 11:00:00 PM,PEC,10226
1/31/2019 12:00:00 AM,PEC,10112
1/31/2019 12:00:00 AM,DEC,15205
1/31/2019 12:00:00 PM,DEC,16339
1/31/2019 12:00:00 PM,PEC,11899
1/31/2019 1:00:00 AM,DEC,15323
1/31/2019 1:00:00 AM,PEC,10091
1/31/2019 1:00:00 PM,DEC,15322
1/31/2019 1:00:00 PM,PEC,12140
1/31/2019 2:00:00 AM,DEC,15181
1/31/2019 2:00:00 AM,PEC,10077
1/31/2019 2:00:00 PM,PEC,11972
1/31/2019 2:00:00 PM,DEC,14680
1/31/2019 3:00:00 AM,DEC,15025
1/31/2019 3:00:00 AM,PEC,9800
1/31/2019 3:00:00 PM,DEC,14407
1/31/2019 3:00:00 PM,PEC,11420
1/31/2019 4:00:00 AM,DEC,14922
1/31/2019 4:00:00 AM,PEC,9277
1/31/2019 4:00:00 PM,PEC,10506
1/31/2019 4:00:00 PM,DEC,13815
1/31/2019 5:00:00 AM,DEC,14858
1/31/2019 5:00:00 AM,PEC,9115
1/31/2019 5:00:00 PM,DEC,12985
1/31/2019 5:00:00 PM,PEC,9931
1/31/2019 6:00:00 AM,DEC,14853
1/31/2019 6:00:00 AM,PEC,9323
1/31/2019 6:00:00 PM,DEC,12376
1/31/2019 6:00:00 PM,PEC,9488
1/31/2019 7:00:00 AM,DEC,14998
1/31/2019 7:00:00 AM,PEC,9452
1/31/2019 7:00:00 PM,DEC,12317
1/31/2019 7:00:00 PM,PEC,8933
1/31/2019 8:00:00 AM,DEC,15161
1/31/2019 8:00:00 AM,PEC,9626
1/31/2019 8:00:00 PM,PEC,8709
1/31/2019 8:00:00 PM,DEC,12351
1/31/2019 9:00:00 AM,DEC,15117
1/31/2019 9:00:00 AM,PEC,10159
1/31/2019 9:00:00 PM,DEC,12586
1/31/2019 9:00:00 PM,PEC,8911
1/4/2019 10:00:00 AM,DEC,10284
1/4/2019 10:00:00 AM,PEC,7057
1/4/2019 10:00:00 PM,DEC,10616
1/4/2019 10:00:00 PM,PEC,7614
1/4/2019 11:00:00 AM,DEC,10361
1/4/2019 11:00:00 AM,PEC,7477
1/4/2019 11:00:00 PM,DEC,10620
1/4/2019 11:00:00 PM,PEC,7638
1/4/2019 12:00:00 AM,DEC,10554
1/4/2019 12:00:00 AM,PEC,7614
